,Unnamed: 0,station_nm,dec_lat_va,dec_long_va,state
2874,15870040,"H-158 MIAM NAWQA LUS WELL BVAS URB-03 HARRISON, OH",39.25502778,-84.8146972,OH
2875,15870638,46Y  5,39.25910278,-78.0899306,VA
2876,15872355,49Y  1 SOW 022,39.26176825,-77.7102699,VA
2877,15879996,RO-6 OH,39.2622874,-83.1657409,OH
2878,15903058,GA Fb  31,39.26732747,-79.4006035,MD
2879,15905742,H-6 OH,39.2689468,-84.4288307,OH
2880,15936854,090186-- Ac 14 Obs,39.2726149,-74.7312737,NJ
2881,15943737,090185-- Tuckahoe WMA,39.2726111,-74.7318056,NJ
2882,15944124,Van Meter State Park,39.27277778,-93.2695,MO
2883,15946472,BARTHOLOMEW 4 (BA 4),39.27421786,-85.8955466,IN
2884,15968317, Grt-0090,39.2812152,-79.3036535,WV
2885,15978737, Woo-0162,39.2867416,-81.5587357,WV
2886,15983067,SC00904706CAC,39.29166047,-102.7002039,CO
2887,15987568,H-2 OH,39.29255615,-84.6566143,OH
2888,16013529,45Y  5,39.29911389,-78.1650694,VA
2889,16016536,BU-9 OLINKRAFT INC NW OF SHARONVILLE OH,39.3014467,-84.4382757,OH
2890,16019462, (D-17-13)30ddd- 2,39.30163735,-110.4962702,
2891,16019980,H-4 OH,39.30477825,-84.6591146,OH
2892,16045093,010366-- Obs,39.30594928,-74.5351538,NJ
2893,16045185,Vandalia,39.30694444,-91.4805556,MO
2894,16045283,010578-- Jobs Point Obs,39.30733785,-74.6187687,NJ
2895,16068989,110096-- Jones Island 2 Obs,39.30817,-75.201854,NJ
2896,16086399,BU-12 OH,39.31783404,-84.6216138,OH
2897,16102834,BU-179 OH,39.31860278,-84.6357194,OH
2898,16108074, Ber-0840,39.32219444,-78.0560556,WV
2899,16115219,Hb12-05,39.32580556,-75.7305,DE
2900,16118120,AT-4 ATHENS WTR DPT ALONG HOCKING R AT ATHENS OH,39.3278505,-82.11653369,OH
2901,16119508,BU-18 OH,39.3283899,-84.5824464,OH
2902,16129925,AT-5 OH,39.3359059,-82.122645,OH
2903,16144973,V-100 OH,39.33791944,-82.4565111,OH
2904,16152874,010834-- Margate Firehouse 1 Obs - Sealed,39.33817188,-74.5001523,NJ
2905,16164287,BU-7,39.33811208,-84.5810576,OH
2906,16170495,BU-56 OH,39.3392233,-84.5674461,OH
2907,16174147,DECATUR 2 (DC 2),39.3394946,-85.6216425,IN
2908,16195359,010702-- Burk Ave TW Obs - Sealed,39.34233857,-74.501819,NJ
2909,16206195,BA Ea  18,39.346525,-76.8562056,MD
2910,16211687,Carrollton,39.34569444,-93.5064167,MO
2911,16211785,BA Ea  19,39.34641667,-76.85613889,MD
2912,16212196,BU-1164 MIAM NAWQA LUS WELL BVAS URB-15 FAIRFIELD,39.34650556,-84.54761389,OH
2913,16212787,BU-8 OH,39.34672376,-84.5205006,OH
2914,16229222, Jef-0526,39.3512116,-77.9297191,WV
2915,16242615,W-6 OH,39.35533687,-84.2388259,OH
2916,16251732,Clarksville,39.3628611,-90.9053056,MO
2917,16251830,RM-1,39.3634037,-82.31515119,OH
2918,16252948,SS-1,39.3634037,-82.3157068,OH
2919,16253307,010037-- Galen Hall Obs,39.3644722,-74.41602778,NJ
2920,16264716,RM-2,39.3664592,-82.3165401,OH
2921,16265328, Min-0173,39.36663889,-78.8888611,WV
2922,16272674,RM-3,39.36784809,-82.3176513,OH
2923,16272945,SS-3,39.36840364,-82.3176513,OH
2924,16273311,110141-- Orange St/SEALED,39.37205949,-75.0198984,NJ
2925,16274280,Platte City,39.37441667,-94.792,MO
2926,16277308,010704-- Egg Harbor Hs Deep,39.395394,-74.62543569,NJ
2927,16277709,010778-- Egg Harbor Hs Shallow,39.3956718,-74.6251579,NJ
2928,16284621,BU-70 OH,39.37672314,-84.5632798,OH
2929,16289091,CL Ec  75,39.38304778,-77.0895365,MD
2930,16289820,Watkins Woolen Mill State Park,39.3862222,-94.2620556,MO
2931,16292472,Middle Grove,39.38919444,-92.261,MO
2932,16292570,Weston,39.3933611,-94.9179167,MO
2933,16292668, (C-16- 4)30ddb- 1,39.39495567,-112.3346648,UT
2934,16292919,010566-- 600,39.40956127,-74.5084859,NJ
2935,16298082,WA-1,39.41618535,-81.4528991,OH
2936,16300786,110132-- Ragovin 3600,39.42011566,-74.8696134,NJ
2937,16301033,110137-- Ragovin 2100 Obs,39.4206712,-74.8710023,NJ
2938,16319071,BU-5 HAMILTON WTR DPT N PLANT N OF HAMILTON OH,39.42088987,-84.5388351,OH
2939,16322723,HA Dd 117 MD,39.4222222,-76.26388889,MD
2940,16324463,FR Df  35,39.42149125,-77.3174838,MD
2941,16327019,W-7 OH,39.42144756,-84.30466149,OH
2942,16341681,HA Dd 115 MD,39.42277778,-76.2611111,MD
2943,16342942,HA Dd 119 MD,39.4222222,-76.2611111,MD
2944,16344059,FRANKLIN 10 (FR 10),39.42416667,-85.0144444,IN
2945,16347084,BU-10 CHAMPION PAPER CO US 127 N OF HAMILTON OH,39.4245009,-84.541613,OH
2946,16348142,HA Dd 113 MD,39.42777778,-76.25277778,MD
2947,16349880,WA-2 OH,39.43127778,-81.4708778,OH
2948,16369337,MORGAN 5 (MG 5),39.43666667,-86.3833333,IN
2949,16372429,AT-6 OH,39.44173695,-82.2176484,OH
2950,16379922,W-5 OH,39.45339189,-84.3213289,OH
2951,16398371, Ber-0445,39.4567222,-77.9725278,WV
2952,16418136,110042-- Vocational School 2 Obs,39.45900397,-75.15768338,NJ
2953,16444640,BU-16 OH,39.46033478,-84.4868896,OH
2954,16459749,BU-17 OH,39.4620013,-84.4985566,OH
2955,16470895,010180-- Oceanville 1 Obs,39.4651173,-74.44987219,NJ
2956,16488839, Jef-0797,39.46591667,-77.8360833,WV
2957,16494717,BU-32 OH,39.469,-84.4768528,OH
2958,16515740,Madison,39.47030556,-92.2132222,MO
2959,16515838,VIGO 7 (VI 7),39.4717033,-87.4091869,IN
2960,16535841,083  N19 E23 29DBAA1,39.4833333,-119.4194444,NV
2961,16536521,011275-- USGS Ag-18A,39.48372709,-74.8982255,NJ
2962,16537233,010713-- Mizpah Deep,39.484005,-74.8471122,NJ
2963,16537619,BU-282 OH,39.484,-84.433,OH
2964,16549243,011498-- Mm OW-1M,39.48452778,-74.55938889,NJ
2965,16550004,011499-- Mm OW-1D,39.48452778,-74.5594722,NJ
2966,16550754,011500-- Mm OW-1S,39.48455556,-74.5594722,NJ
2967,16551504,011457-- Richard Stockton College 2,39.48713889,-74.5426944,NJ
2968,16552430,110237-- Natural Area 1 Obs,39.48900475,-74.94961658,NJ
2969,16561051,011458-- Richard Stockton College 1,39.48941667,-74.53775,NJ
2970,16562214, Mng-0548,39.4898078,-79.9547905,WV
2971,16565175,BA Dc 444,39.4926,-76.6846306,MD
2972,16574679,011501-- Mm OW-2S,39.49238889,-74.5192222,NJ
2973,16575440,011502-- Mm OW-2M,39.4924722,-74.5191944,NJ
2974,16576201,011503-- Mm OW-2D,39.49252778,-74.51925,NJ
2975,16576962,010706-- Stktn St Coll,39.4932222,-74.5241111,NJ
2976,16577815,BU-3 OH,39.49422456,-84.3879979,OH
2977,16594250,Little Bean Marsh Conservation Area,39.49830556,-95.0254444,MO
2978,16596496, (C-15- 7)23bac- 1,39.50550678,-112.6068946,UT
2979,16613338, Mrg-0057,39.51155556,-78.2940278,WV
2980,16621170, (C-15- 5)15dad- 1,39.51273015,-112.387723,UT
2981,16630731,330841-- Parvin Sp 1 Obs (OW A),39.51539299,-75.1426818,NJ
2982,16642621, Mar-0291,39.51591677,-80.2717498,WV
2983,16645523,BU-2 YMCA IN MIDDLETOWN OH,39.51755758,-84.4024431,OH
2984,16654584,087  N19 E20 14AAAC1    USGS - TRACY WELL (DEEP),39.5189083,-119.6984417,NV
2985,16657469,291210-- Great Bay Blvd 1 Obs--SEALED,39.52095107,-74.31903298,NJ
2986,16665594,"NAWQA AG WELL TP23 AT BANTA, IN",39.52205556,-86.2611111,IN
2987,16666158,BU-19 OH,39.5283908,-84.4021655,OH
2988,16672580, (C-15- 1)12aba- 1,39.52856885,-111.8774286,UT
2989,16685841,AL Ca  20,39.53009074,-79.0180835,MD
2990,16688395,FA-1 OH,39.5313361,-83.5390583,OH
2991,16717142,HA Ca  23,39.53315556,-76.5068333,MD
2992,16718269,HK-1 OH,39.5334006,-82.3979317,OH
2993,16740588,BU-15 CITY WLL FLD AT MUNICP AIRPT MIDDLTWN OH,39.53394629,-84.4041101,OH
2994,16743515, Tyl-0089,39.53646408,-81.0364979,WV
2995,16747533,139  N19 E50 09CBAC1    KVLV ET,39.5372222,-116.3574333,
2996,16748735,Lewis and Clark State Park,39.5380833,-95.0568056,MO
2997,16754298,"NAWQA AG WELL TP7 NEAR BOGGSTOWN, IN",39.53977778,-85.8947222,IN
2998,16755140,010703-- Faa Pomona Obs,39.4442836,-74.54182078,NJ
2999,16777341,WA-3 NR. BEVERLY,39.54479549,-81.5929048,OH
3000,16779325,150372-- Newfield 2-A Obs,39.54400446,-75.0118401,NJ
3001,16790176, (C-15-17) 1bbc- 1,39.54980556,-113.71525,
3002,16791015,083  N19 E22 02ABAB1    MW3,39.5499111,-119.477711,NV
3003,16792777,179  N20 E64 32CDAA2    USGS,39.5527147,-114.7980753,
3004,16807846,083  N20 E22 31DDBA1    WILDHORSE CANYON WELL,39.55344444,-119.553386,NV
3005,16809649,083  N20 E22 35DACD1    MINE ROAD WELL,39.55450556,-119.4775306,NV
3006,16811277,W-10 OH,39.55449444,-84.3178722,OH
3007,16830720,083  N20 E23 35CBAC1    MW5,39.5563583,-119.4899056,NV
3008,16832523,083  N20 E22 32DBAA1    KM-MW3,39.55730556,-119.5364444,NV
3009,16833203,PK-7 OH,39.55756217,-82.9543469,OH
3010,16851895,083  N20 E22 34CAAB1    MW2,39.55750556,-119.5050389,NV
3011,16853698,010256-- Scholler 1 Obs,39.55928348,-74.7401622,NJ
3012,16872377,083  N20 E22 34BDAA1    MW1,39.560275,-119.5034528,NV
3013,16874180,083  N20 E22 35BCB 1    UPR,39.56059444,-119.4920472,NV
3014,16875983,331226-- Obs 7,39.56119444,-75.45613889,NJ
3015,16876912, (C-14- 1)26dcd- 2,39.55829038,-111.8960413,UT
3016,16879741,083  N20 E22 26DCCC1    EAGLE,39.56521667,-119.4825639,NV
3017,16881543,330251-- Salem 1 Obs,39.5636962,-75.46467008,NJ
3018,16901399,330253-- Salem 3 Obs,39.56375178,-75.4647256,NJ
3019,16902384,W-9 OH,39.5633913,-84.3399419,OH
3020,16908806,SC00605703BAB DTX5 BEAVER CREEK,39.5661111,-103.7633333,
3021,16910927,WA Ci  82,39.56731994,-77.72804849,MD
3022,16922830,PK-4 OH,39.5672844,-82.956847,OH
3023,16945365,010725-- Ac 10 Obs,39.5717842,-74.5932114,NJ
3024,16946078,MORGAN 4 (MG 4),39.57309339,-86.2694162,IN
3025,16963063,GR-13 OH,39.579227,-84.0165994,OH
3026,16969036,F-7 OH,39.58061958,-82.6765553,OH
3027,16981870,SHELBY 3 (SH 3),39.58944444,-85.9316667,IN
3028,16984928,PK-48 NR CIRCLEVLE OH,39.59478435,-83.0029605,OH
3029,16988300,Mendon,39.59555556,-93.1322222,MO
3030,16988915,139  N20 E49 23ACCB1    KVW ET,39.5982472,-116.4243278,
3031,16990152,139  N20 E51 24ADAD1   KVM ET,39.59868056,-116.1643722,
3032,16991355,010387-- Obs 6,39.5992839,-74.686826,NJ
3033,16991836,JOHNSON 10 (JO 10),39.6045333,-86.22921389,IN
3034,16993450,SCD-DP-15B,39.60475556,-75.6333556,DE
3035,17002644,SCD-DP-10B,39.60466667,-75.6343194,DE
3036,17011802,PARKE 6 (PA 6),39.6053201,-87.0750138,IN
3037,17032725,PK-6A OH,39.6103402,-82.9560138,OH
3038,17040134,PK-6 OH,39.61061798,-82.9562916,OH
3039,17048967,PK-3,39.6108958,-82.9454577,OH
3040,17050427,Bee Hollow Conservation Area,39.61077778,-92.5107778,MO
3041,17052797,SC00505815CDA D2,39.6130393,-103.8669001,
3042,17053985,SC00505817CBB D25 MUDDY CREEK,39.6172222,-103.9116667,CO
3043,17056104,139  N20 E51 10DDCB1    KVE ET,39.61970278,-116.2133056,
3044,17057341,330953-- Elw-2 Killcohook,39.62356389,-75.5402694,NJ
3045,17058556,SC00506509DDD2,39.6255431,-104.6616367,CO
3046,17058676,FR Bd  96,39.62593114,-77.4630433,MD
3047,17064395,SC00506509DDD1,39.62582089,-104.6621923,CO
3048,17064515,MORGAN 6 (MG 6),39.62944444,-86.3747222,IN
3049,17067088,151213-- Und06,39.63105556,-74.9201667,NJ
3050,17074223,GA Bc   1,39.62977778,-79.3177222,MD
3051,17077330,171-5-22-1183 (Scott IDOA CRN),39.6304722,-90.5588167,IL
3052,17079946,139  N20 E51 06CCC 1    MUD SPRINGS DEEP,39.6343083,-116.2827222,
3053,17083466,FR Bd 119,39.63530556,-77.4501111,MD
3054,17083855, Mng-0585,39.63730556,-79.8128056,WV
3055,17085784, (C-13-18)33ddc- 1,39.63716457,-113.8747149,UT
3056,17089464,WA Bk  25,39.64746389,-77.57481389,MD
3057,17109386,MARION 34 (MA 34),39.6486569,-86.2019326,IN
3058,17123171,SC00505806BBD DTX9 MUDDY CREEK,39.65055556,-103.9277778,CO
3059,17142676,GA Bc  62,39.65230556,-79.2934167,MD
3060,17143040,SC00504704BCA1,39.6522121,-102.6449274,CO
3061,17143317,F-8 OH,39.6536759,-82.5523824,OH
3062,17151152, (C-13-18)28dab-1,39.6577199,-113.8747151,UT
3063,17154166,SHELBY 2 (SH 2),39.66198975,-85.8191462,IN
3064,17175393,MARION 38 (MA 38),39.66393438,-86.2130439,IN
3065,17177513,FA-2 OH,39.665339,-83.3263047,OH
3066,17183306,Mng-0586,39.6665,-79.9329722,WV
3067,17186270,CL Ad  47,39.66898968,-77.01525958,MD
3068,17190818,MT-55 OH,39.67005894,-84.2546633,OH
3069,17208678,Dawn,39.6704722,-93.6671389,MO
3070,17208776,AL Ah   1,39.67342298,-78.4591802,MD
3071,17209893,MT-1258 MIAM NAWQA LUS WELL BVAS URB-14 W.CARROLL.,39.6737083,-84.2237278,OH
3072,17210484,MT-49 OH,39.67366967,-84.2743861,OH
3073,17238592,HENDRICKS 4 (HD 4),39.67365756,-86.6688927,IN
3074,17255515,"NAWQA AG WELL TP17 NEAR PLEASANT VIEW, IN",39.6753611,-85.9086944,IN
3075,17256357,010542-- Obs 2G,39.67456216,-74.6662687,NJ
3076,17256902,139  N21 E50 23AABD1    USGS-MX,39.67718056,-116.3113,
3077,17262023,330187-- Point Airy Obs,39.6771415,-75.3203558,NJ
3078,17280997,050570-- Mount Obs,39.6851181,-74.6059886,NJ
3079,17298186,151126-- Glassboro Ml-1 Obs,39.68872569,-75.10711999,NJ
3080,17308861,071081-- Albertson Brook 1,39.69225,-74.8061944,NJ
3081,17310124,011506-- Ab OW-2M,39.69388889,-74.7587222,NJ
3082,17310880,011504-- Ab OW-2D,39.69380556,-74.7588333,NJ
3083,17311636,011505-- Ab OW-2S,39.6938611,-74.75877778,NJ
3084,17312381,Shelbina,39.69869444,-92.051,MO
3085,17313304,Fountain Grove Wldlf Area,39.7000833,-93.3033333,MO
3086,17313919,070476-- New Brooklyn Park 1 Obs,39.7042823,-74.93766569,NJ
3087,17374301,GR-12 OH,39.7047819,-83.994655,OH
3088,17381064,151054-- Rowan-1 Shallow Obs,39.70594775,-75.1223984,NJ
3089,17389061,070485-- 2-1971 Obs,39.70983769,-74.9573883,NJ
3090,17391551,330342-- Penns Grove 24,39.71058586,-75.45669539,NJ
3091,17410554,151208-- Ag02 MW25,39.71738889,-75.1701111,NJ
3092,17417774,GR-659 MIAM NAWQA LUS WELL BVAS URB-19 BEAVERCREEK,39.71570278,-84.0688833,OH
3093,17418372,F-6 OH,39.71589758,-82.607941,OH
3094,17434807,070493-- 3-1971 Obs,39.7198377,-74.9515545,NJ
3095,17437270,GR-11 C S UNIV NR WILBERFORCE OH,39.7250599,-83.8871512,OH
3096,17439624,070498-- 4-1971 Obs,39.72567058,-75.0004447,NJ
3097,17442114,291433-- Stafford MW5 Obs,39.72675,-74.2694722,NJ
3098,17450182,GR   543,39.72869098,-80.3309075,PA
3099,17452452,128  N22 E35 32DBAD1    DVSV,39.73010556,-118.0672639,NV
3100,17453174,151033-- Washington Twp 1 Obs,39.73178139,-75.0493369,NJ
3101,17466059,071091-- Ab OW-1M,39.73516667,-74.8933611,NJ
3102,17466804,071092-- Ab OW-1D,39.7352222,-74.8933611,NJ
3103,17468289,GR-1 OH,39.73644857,-83.9368753,OH
3104,17497183,MT-56,39.73839237,-84.1921622,OH
3105,17497832,050409-- Atsion 3 Obs,39.73956215,-74.7187696,NJ
3106,17505048,GR-10 OH,39.74033749,-83.9196524,OH
3107,17522405,MT-3 OH,39.7403368,-84.1921622,OH
3108,17551038,WAYNE 6 (WE 6),39.74115774,-85.1357976,IN
3109,17572270,AD   808  Adams County Observation Well,39.7416111,-77.3805833,PA
3110,17579996,PR-2,39.74394136,-84.5663403,OH
3111,17589896,PR-2A OH,39.7439583,-84.56625,OH
3112,17596840,070503-- Winslow 5 Obs,39.74455949,-74.9915549,NJ
3113,17609036,YO  1187,39.74510358,-76.592746,PA
3114,17609251,MT-426 OH,39.745075,-84.1877,OH
3115,17620639,YO  1174,39.74538136,-76.5933016,PA
3116,17620844,YO  1173,39.7456591,-76.5921905,PA
3117,17621049,YO  1189,39.7459369,-76.5924682,PA
3118,17621218,YO  1188,39.74621469,-76.5910793,PA
3119,17621409,050628-- Penn Sf Shallow Obs,39.74789698,-74.4715388,NJ
3120,17640363,PK-10 OH,39.7508964,-82.9771264,OH
3121,17654999,Pershing State Park,39.752,-93.2226667,MO
3122,17657517,128  N22 E35 28ABAB1    DVPL1 COMPOSITE,39.75216667,-118.0485083,NV
3123,17658322,PARKE 7 (PA 7),39.75277778,-87.1805556,IN
3124,17661164,050630-- Penn Sf Deep Obs,39.75373028,-74.4679276,NJ
3125,17678310,MT-6 OH,39.7598111,-84.1938556,OH
3126,17706967,F-1 OH,39.76228749,-82.452656,OH
3127,17735298,128  N22 E36 20BCAA1    DVDV,39.7625111,-117.9601,
3128,17736219,128  N22 E35 22AABB1    DVPL2,39.76644444,-118.0268306,NV
3129,17736939,150379-- 6/Mantua Obs,39.7670583,-75.1676785,NJ
3130,17737117,HENDRICKS 7 (HD 7),39.76805556,-86.5194444,IN
3131,17738240,150139-- Test Well 3,39.7689722,-75.3591944,NJ
3132,17738602,150140-- Test Well 4,39.7689722,-75.35927778,NJ
3133,17738964,HENDRICKS 9 (HD 9),39.76888889,-86.5169444,IN
3134,17739570,CH  2663,39.77363889,-75.74452778,PA
3135,17739730,MARION 35 (MA 35),39.77559854,-86.1574867,IN
3136,17753292,150615-- Shiveler Lower,39.77738889,-75.32052778,NJ
3137,17754635,150616-- Shiveler Middle,39.77741667,-75.3205833,NJ
3138,17755978,150617-- Shiveler Upper,39.7773611,-75.3204722,NJ
3139,17757321,GR-329 WPAFB OH,39.7792256,-84.0977148,OH
3140,17758224,150741-- Mantua Shallow Obs,39.78122488,-75.1674007,NJ
3141,17785572,GR   118 Greene County Observation Well,39.78213889,-80.0285278,PA
3142,17804350,FR   338,39.79064878,-77.68388168,PA
3143,17805093,FR   332 Franklin County Observation Well,39.79203765,-77.6877706,PA
3144,17814766, (D-13- 1) 4cda- 1,39.7071781,-111.831599,UT
3145,17814951,GR   541,39.7939663,-80.1222868,PA
3146,17825687,290514-- Garden St Pky 2 Obs,39.79567487,-74.237919,NJ
3147,17828272,PK-9 OH,39.7950619,-83.1632448,OH
3148,17841785,290625-- Ocean Co Shall,39.79873035,-74.2520864,NJ
3149,17842151,AD   255,39.79870735,-77.26776308,PA
3150,17844654,FU   249   Fulton County Observation Well,39.7986111,-78.2305833,PA
3151,17853176,GR   807,39.79868829,-80.1736776,PA
3152,17858352,051387-- Evesham 4 Obs,39.80000425,-74.87908,NJ
3153,17868416,150540-- 108,39.80011317,-75.3262995,NJ
3154,17869701,150564-- S-9,39.8006687,-75.3254661,NJ
3155,17871007,150618-- Gaventa Deep,39.80091667,-75.3262222,NJ
3156,17872329,150620-- Gaventa Middle 1--SEALED,39.80105556,-75.3261667,NJ
3157,17873580,AD   600,39.80204085,-77.249985,PA
3158,17875974,150712-- Swedesboro Rd 1 Obs,39.80233544,-75.2896307,NJ
3159,17930467,MT-74 OH,39.80311387,-84.1638286,OH
3160,17942685,AD   588,39.8034297,-77.248596,PA
3161,17942993,GR-330 USGS OBSERVATION WELL AT WPAFB OH,39.80422579,-84.0352127,MI
3162,17943723,290017-- Island Beach 1 Obs,39.80817526,-74.0926354,NJ
3163,17965769,FA    17 Fayette County Observation Well,39.8125,-79.5872222,PA
3164,17986592,MU-109 OH,39.8125717,-81.7737425,OH
3165,17988135,AD   589,39.8142632,-77.2172065,PA
3166,17988818,GR   602,39.81424395,-79.9672797,PA
3167,17989317,GR-210,39.81422548,-84.072992,OH
3168,17991429,MU-121 MO9 P8-1,39.81451617,-81.7720758,OH
3169,17992449,GR-208,39.814781,-84.0727142,OH
3170,17994560,MU-120 MO9 P7-2,39.8153495,-81.7709646,OH
3171,17994908,MU-115 MO9 P3-1,39.81534948,-81.7740203,OH
3172,17995678,M09 P12-1,39.8161828,-81.774298,OH
3173,17995832,MU-110 OH,39.81646059,-81.774298,OH
3174,17996514,GR   658,39.81729945,-80.0367269,PA
3175,17998718,GR   810,39.8175772,-80.0372825,PA
3176,18000440,051391-- Coyle 2 Obs (OW 96),39.81789618,-74.4262598,NJ
3177,18010406,GR   805,39.81896707,-80.3525713,PA
3178,18012509,MT-73 OH,39.8205361,-84.1592,OH
3179,18028515,AD   177,39.8212072,-77.2410957,PA
3180,18031013,070412-- Elm Tree 2 Obs,39.8228923,-74.9412766,NJ
3181,18068947,MU-3 OH,39.82575556,-81.73803889,OH
3182,18071597,YO  1223,39.82704606,-76.6516355,PA
3183,18072573,HANCOCK 25 (HK 25),39.82777778,-85.7669444,IN
3184,18073878,150296-- Shell 5 Obs,39.82844665,-75.2210152,NJ
3185,18082455, Mal-0413,39.82855556,-80.5738333,WV
3186,18083036,MARION 39 (MA 39),39.83114575,-86.1858022,IN
3187,18087709,FR-18 OH,39.8322857,-83.0074056,OH
3188,18101535,150671-- Deptford Deep Obs,39.8326137,-75.09128449,NJ
3189,18115514,150097-- Gibbstown Th8/Tw8 (New),39.8334464,-75.2762964,NJ
3190,18115811,FR-126 M13,39.83575,-82.992,OH
3191,18123342,GR-248,39.83561469,-84.020768,OH
3192,18125502,FR-104 TH-20,39.8389524,-83.0090723,OH
3193,18125953,FR-104 TH-73,39.83895239,-83.0101835,OH
3194,18127713,FR-149 HARTMAN FARMS AT CW-104 NR COLUMBUS OH,39.8400635,-83.008239,OH
3195,18128175,TH-83 M15,39.84089695,-82.9821267,OH
3196,18130080,290585-- DOE-Forked River Obs,39.841,-74.1784722,NJ
3197,18144883,291419-- MW61,39.8428968,-74.1887509,NJ
3198,18152693,FR-115 TH-67,39.84391667,-82.9828056,OH
3199,18167829,DE     3,39.8445557,-75.5713156,PA
3200,18186142,FR-115,39.8450636,-82.9826823,OH
3201,18186263,CH  5182,39.84538757,-75.7349382,PA
3202,18188654,Hannibal,39.8453333,-91.4406944,MO
3203,18188752,CH  5172,39.84594316,-75.7293823,PA
3204,18191333,CH  5180,39.8461111,-75.72888889,PA
3205,18192169,GR   812,39.8461876,-80.0875613,PA
3206,18192543,CH  5174,39.84677648,-75.7293823,PA
3207,18195049,CH  5178,39.84705427,-75.7282711,PA
3208,18197665,AD   590,39.8470399,-77.24887339,PA
3209,18198380,CH  5181,39.84788759,-75.72799338,PA
3210,18199666,CH  5176,39.84788758,-75.72882678,PA
3211,18200945,F-5 OH,39.8481195,-82.60516319,OH
3212,18220050,FR-271 PARSONS AVE WTP DEEP WELL AT COLUMBUS OH,39.84875,-82.99025,OH
3213,18232169,FR-272 PARSONS AVE WTP SHALLOW WELL AT COLUMBUS OH,39.84875,-82.9902222,OH
3214,18244288,FR-19 OH,39.84867475,-83.001572,OH
3215,18253783,FR-119,39.8495,-83.0068611,OH
3216,18264703,CH  5721,39.85,-75.7294444,PA
3217,18266189,MARION 41 (MA 41),39.85194444,-86.0369444,IN
3218,18268699,FR-120,39.8547857,-83.0210172,OH
3219,18270934,FR-3,39.85395259,-82.9587923,OH
3220,18290633,050683-- Butler Place 1 Obs,39.8562286,-74.50431859,NJ
3221,18328868,FR-123,39.8586748,-82.9899049,OH
3222,18333771,FR-100,39.859508,-83.0165726,OH
3223,18335218,SC00209824CBB TH 75-13A (C2-98-24 CBB2),39.86,-108.3511111,
3224,18337886,SC00209824CBB TH 75-13B,39.86,-108.3502778,
3225,18340487,SC00209824CBB4 TH75-13U,39.8601333,-108.3509556,
3226,18345743,050689-- Lebanon Sf 23-D Obs,39.86456196,-74.4795955,NJ
3227,18364307,051556-- Mb OW-1D,39.86430556,-74.4793056,NJ
3228,18365059,051557-- Mb OW-1M,39.86430556,-74.4793333,NJ
3229,18365811,FR-74,39.8647859,-83.0079612,OH
3230,18366023,Forest City 12,39.86527335,-95.0888619,MO
3231,18366375,FR-109,39.865897,-83.0096279,OH
3232,18370747,"NAWQA AG WELL TPREF1 AT INDIANAPOLIS, IN",39.8663111,-86.2874583,IN
3233,18371592,HENDRICKS 5 (HD 5),39.86638889,-86.4252778,IN
3234,18374532,Forest City 11,39.8666622,-95.0885841,MO
3235,18374848,150770-- National Park ,,,
3236,18384510,CL-10 OH,39.86867016,-84.0202127,OH
3237,18390938,Forest City 9 - USGS,39.86999548,-95.0827507,MO
3238,18396462,050851-- QQWHwh-3B,39.87188889,-74.49327778,NJ
3239,18397905,MT-1260 MIAM NAWQA REF WELL BVAS REF-01 TYLRS. DAM,39.87173889,-84.1690472,OH
3240,18398503,"USGS WELL SCHOOL BRANCH SNW AT BROWNSBURG, IN",39.8731083,-86.3616806,IN
3241,18401875,"NAWQA AG WELL TP26 NEAR BROWNSBURG, IN",39.87311389,-86.36168889,IN
3242,18405248,"USGS WELL SCHOOL BRANCH SNE AT BROWNSBURG, IN",39.87319167,-86.3614917,IN
3243,18408620,"USGS WELL SCHOOL BRANCH DNE AT BROWNSBURG, IN",39.87320278,-86.3614861,IN
3244,18411982,FR-274 AT CNTY WTP SHALLOW SR 23 & I270 AT COLS OH,39.8733971,-83.0012943,OH
3245,18412203,070117-- Hutton Hill 1 Obs,39.87483599,-74.9529444,NJ
3246,18448361,150323-- 3 Obs,39.8765021,-75.1635113,NJ
3247,18458435,HENDRICKS 6 (HD6),39.87777778,-86.4591667,IN
3248,18458980, (D-11- 1) 8aad- 1,39.87634328,-111.8421572,UT
3249,18461563,051528-- McDonalds Branch 2,39.87863889,-74.5153611,NJ
3250,18462841,051538-- McDonalds Branch 2 Shallow,39.8788611,-74.5153056,NJ
3251,18463339,"CL-286 MIAM NAWQA LUS WELL BVAS URB-26 MEDWAY, OH",39.8790972,-84.02216389,OH
3252,18463937,050836-- QWO-3B,39.87928387,-74.497374,NJ
3253,18465479,HENDRICKS 8 (HD 8),39.87916667,-86.4597222,IN
3254,18466694,070283-- Egbert Obs,39.8795578,-75.0757283,NJ
3255,18472089,GR   801,39.88313348,-80.4514605,PA
3256,18474419, (C-11-17)12cbb- 1,39.8829958,-113.7186024,UT
3257,18477706,050841-- QWC-3A,39.88372824,-74.49765189,NJ
3258,18479848,M-2 OH,39.8836714,-83.456031,OH
3259,18498891,Forest City 8,39.88555115,-95.0891399,MO
3260,18499242,051389-- New Lisbon 1 Obs,39.88594948,-74.588766,NJ
3261,18519272,051558-- Mb OW-2M,39.88680556,-74.5059167,NJ
3262,18520357,051559-- Mb OW-2S,39.88680556,-74.50588889,NJ
