station_nm,dec_lat_va,dec_long_va,depth_2013,depth_2023,depth_change
45N7E-11.5a2 (8-GRN-D),42.38555556,-88.3861111,18.477260273972604,18.88038356164384,0.4031232876712352
45N7E-25.7a (MHEN-08-01),42.3423361,-88.3723528,34.78931506849315,34.904356164383564,0.11504109589041178
45N8E-17.7h1 (9-MCH-S),42.3854722,-88.33225,11.716483516483516,13.167225274725274,1.450741758241758
45N8E-17.7h2 (9-MCH-D),42.3854722,-88.33225,55.205945205479445,59.464835164835165,4.25888995935572
45N9E-06.7e (NW-6-45-9),42.4091333,-88.2350167,34.90172602739726,38.59129943502825,3.689573407630988
45P  1 SOW 030,38.16735704,-78.1613913,24.670303030303028,26.77402739726028,2.103724366957252
46.00N/05.00E-03P01M,41.85125,-121.3926944,53.50898630136986,56.14013698630137,2.6311506849315123
46B  3 SOW 220,36.70491667,-78.0324056,21.94698630136986,22.192,0.24501369863013878
46N5E-21.1d1 (1-CHE-S),42.45119444,-88.6480278,7.734520547945205,7.973835616438356,0.2393150684931511
46N6E-08.46l (2-ALD-D),42.4745833,-88.5592778,222.19594520547943,222.0850684931507,-0.11087671232874641
46N6E-12.5d (HEBR-09-03),42.4791222,-88.481625,26.540438356164383,26.182005494505493,-0.35843286165889054
46N7E-04.8b1 (3-HEB-I),42.49016667,-88.4316944,-11.903021978021975,-11.430301369863017,0.47272060815895856
46N7E-10.2f (HEBR-08-01),42.48288056,-88.3988444,29.42608219178082,29.510246575342464,0.08416438356164235
46N8E-08.2e1 (4-RCH-S),42.48,-88.3194444,7.2257300275482095,7.335260273972603,0.10953024642439324
46N8E-08.2e2 (4-RCH-I),42.48,-88.3194444,13.458873626373624,13.696493150684931,0.23761952431130773
46N8E-08.2e3 (4-RCH-D),42.48,-88.3194444,12.758547945205478,12.637582417582417,-0.12096552762306167
46W175,39.0634401,-78.0649981,35.03232044198895,39.79635616438356,4.76403572239461
46X125,39.16339444,-78.0043694,33.089368131868135,40.945589041095886,7.856220909227751
47.00N/05.00E-12F01M,41.92930556,-121.3495,6.041232876712329,6.420630136986302,0.379397260273973
48U 26 SOW 215,38.8326333,-77.8048111,20.506730769230767,22.728951841359773,2.222221072129006
48X 20,39.12851944,-77.8457694,29.51302777777778,33.8178021978022,4.3047744200244225
49V  1,38.9353888,-77.6361036,9.167342465753425,10.513150684931508,1.3458082191780836
49Y  1 SOW 022,39.26176825,-77.7102699,58.6028493150685,60.158493150684926,1.5556438356164293
50W  4C,39.10649516,-77.5280454,25.9438125,32.98898630136986,7.045173801369863
51G  1,37.27903868,-77.412483,14.446,15.361013698630138,0.9150136986301387
51S  7,38.57317638,-77.4160953,8.202307692307691,8.502109589041096,0.2998018967334044
52V  2D,38.949555,-77.3666524,14.058954802259889,14.503808219178085,0.44485341691819613
53D  6 SOW 179A,36.9251502,-77.17746768,82.53127218934911,82.04229281767957,-0.48897937166954364
53D 10 SOW 179E,36.9251502,-77.17746768,68.60020710059172,66.21250688705234,-2.3877002135393752
53D 11 SOW 179F,36.9251502,-77.17746768,60.836755162241886,66.09834710743802,5.26159194519613
53J 24 SOW 234A,37.55463685,-77.2144138,209.9882451253482,212.4257183098592,2.4374731845110205
53J 25 SOW 234B,37.5546396,-77.214361,209.1822067039106,211.4861299435028,2.3039232395921942
53K 19 SOW 080,37.6272111,-77.14231389,17.302876712328768,19.22986301369863,1.9269863013698618
53K 25 SOW 235A,37.7449169,-77.2049258,183.94204724409448,188.45848066298345,4.516433418888965
53K 26 SOW 235B,37.7449447,-77.2049174,191.7307086614173,199.1973204419889,7.466611780571583
53K 28 SOW 235D,37.74500025,-77.2049035,58.045826771653545,60.30701657458563,2.261189802932087
53N 04W 28CAB1,47.91065,-116.8438167,398.4715616438356,409.018904109589,10.547342465753388
54C 10 SOW 221A,36.7787611,-77.0710083,111.15997260273971,109.01011173184358,-2.149860870896134
54C 11 SOW 221B,36.77877778,-77.0710333,98.1256432748538,97.44504424778762,-0.6805990270661795
54C 12 SOW 221C,36.77877778,-77.0710667,21.526401098901097,21.27149717514124,-0.2549039237598585
54C 13 SOW 221D,36.77878889,-77.0710972,12.411205479452056,11.914985673352437,-0.496219806099619
55B 16,36.68338227,-76.9135013,140.23237569060774,140.49035616438357,0.2579804737758309
55B 65 SOW 145B,36.67602778,-76.94072778,126.7387811634349,119.43557142857144,-7.303209734863458
55B 66 SOW 145C,36.67600278,-76.9408,132.75264957264957,133.12901369863016,0.37636412598058655
55E  7 SOW 214A,37.01478056,-76.8938722,133.56857534246575,128.57194520547947,-4.996630136986283
55E  8 SOW 214B,37.0147722,-76.8938222,133.48651098901098,128.38019178082192,-5.106319208189063
55E  9 SOW 214C,37.01476389,-76.8937556,133.42112328767124,128.3595879120879,-5.0615353755833326
55H 20,37.42959059,-76.891075,125.16846575342466,121.63279452054796,-3.5356712328766946
55H 23 SOW 233A,37.4265853,-76.9698469,117.10849162011172,114.11594520547943,-2.9925464146322867
55H 24 SOW 233B,37.4266353,-76.9698719,113.55712290502792,110.70742465753425,-2.849698247493677
55H 25 SOW 233C,37.4266603,-76.9698913,113.49251396648044,110.71501377410468,-2.7775001923757685
55H 26 SOW 233D,37.4267075,-76.9699274,112.22175977653632,109.47258953168046,-2.7491702448558613
55H 27 SOW 233E,37.42660754,-76.96985799,31.44768156424581,31.97234159779614,0.5246600335503331
55H 28 SOW 233F,37.42667976,-76.96990799,10.737849162011171,11.986038781163437,1.2481896191522655
55J 20 SOW 228,37.5150472,-76.9788083,93.94702777777778,98.1813764044944,4.234348626716624
55P  5,38.18624179,-76.9177475,72.1843059490085,80.49794520547945,8.31363925647095
55P  9,38.19235278,-76.9191365,4.526986301369862,5.092027397260273,0.5650410958904111
56A 13 SOW 076B,36.6072972,-76.87356389,178.55613698630137,176.54279452054794,-2.013342465753425
56G 57,37.3626466,-76.8252393,188.76737463126844,185.35359050445103,-3.4137841268174043
57E 13 SOW 094C,37.12001944,-76.6908611,6.086301369863014,8.336027397260274,2.2497260273972604
58B 13,36.65792848,-76.5577277,7.718166666666667,9.66903846153846,1.9508717948717926
58C 58 SOW 141B,36.85848889,-76.5841056,137.38342541436464,134.68204918032785,-2.701376234036786
58C 59 SOW 141C,36.85850278,-76.5840861,137.78364383561643,134.7044262295082,-3.0792176061082444
58F 51 SOW 171B,37.2022361,-76.5691944,154.62851955307264,141.5027192982456,-13.125800254827027
58F 52 SOW 171C,37.20234444,-76.5692194,155.74231404958678,141.3538888888889,-14.388425160697892
58F 53 SOW 171D,37.20235278,-76.5691861,70.99641456582633,73.51456140350876,2.518146837682437
58F 54 SOW 171E,37.2022972,-76.5692056,22.58421487603306,25.32690058479532,2.742685708762263
58F 55 SOW 171F,37.20233889,-76.56913889,24.706127167630054,27.6133137829912,2.9071866153611445
59A 39,36.5555,-76.43627778,0.8356712328767123,1.6624545454545454,0.8267833125778331
59D 25 SOW 213,36.96557828,-76.41970528,104.81372832369944,98.7595616438356,-6.05416667986384
59F 74 SOW 184C,37.14526667,-76.4647667,7.397671232876712,10.796340782122906,3.3986695492461942
60L 37 SOW 230,37.83489167,-76.3087361,58.35211538461538,64.41323287671233,6.0611174920969475
61C 27 SOW 174A,36.82231944,-76.1578556,7.209342465753425,7.015207756232686,-0.1941347095207382
61C 28 SOW 174B,36.82052778,-76.1550222,9.095369863013698,8.48531506849315,-0.610054794520547
61C 43 SOW 210A,36.76618518,-76.1286874,7.042321428571428,6.11034749034749,-0.9319739382239387
61C 44 SOW 210B,36.7662046,-76.12862069,6.615342465753424,5.578295081967213,-1.037047383786211
61C 46 SOW 212B,36.87003667,-76.1531108,13.23276712328767,13.622328767123289,0.3895616438356182
62A 23 SOW 209B,36.62074879,-76.1093854,5.821643835616438,7.335164835164835,1.5135209995483967
62B  1 SOW 098A,36.69108889,-76.009625,2.633415977961433,3.148767123287671,0.515351145326238
62B  9,36.73140278,-76.0146194,4.196136363636364,6.138246575342466,1.942110211706102
62B 18,36.6906343,-76.0256331,6.59633608815427,7.67945205479452,1.0831159666402508
62B 22,36.72371439,-76.0205472,7.967254901960784,8.545274725274725,0.5780198233139409
62B 23,36.7364833,-76.0078583,9.897123287671231,10.822,0.9248767123287678
62C  2 SOW 092A,36.7873,-76.0515417,11.709365994236313,11.591342465753424,-0.11802352848288855
62C  3 SOW 092B,36.7872861,-76.051525,7.973025936599424,8.497944444444444,0.5249185078450207
62C  5 SOW 093,36.74906654,-76.0499319,4.859661016949152,4.877150684931507,0.017489667982355073
62C 10 SOW 172B,36.7961611,-76.01155,11.49406779661017,11.438892045454544,-0.05517575115562501
62C 11 SOW 172C,36.79631667,-76.0116083,6.955042016806722,7.138326848249027,0.18328483144230479
62C 12 SOW 172D,36.79645278,-76.011975,5.852931506849315,6.089164265129683,0.2362327582803676
62C 32 SOW 211A,36.84637329,-76.0707051,12.498692307692307,12.054109589041095,-0.4445827186512119
62C 33 SOW 211B,36.84638718,-76.0706718,9.278,9.39641095890411,0.11841095890410891
62C 72,36.8653333,-76.0338,17.174273972602737,16.902712328767123,-0.2715616438356143
62C 73,36.864,-76.0863167,23.644117647058824,21.86041208791209,-1.7837055591467355
62D 20,36.90299444,-76.12118889,8.140191780821919,8.148333333333333,0.008141552511414574
62D 21,36.9029972,-76.1212194,7.761730769230769,7.621212121212121,-0.14051864801864777
62D 22,36.88223056,-76.0555417,22.887426470588235,22.33827397260274,-0.5491524979854958
62D 23,36.8822,-76.0555944,14.22768382352941,14.386328767123288,0.15864494359387749
62D 24,36.88531667,-76.09798889,27.75449315068493,28.455059523809524,0.7005663731245946
62D 25,36.88528889,-76.0979556,17.84198198198198,18.1483768115942,0.30639482961221987
62G 15 SOW 121,37.26210278,-76.0089306,10.111373626373627,11.413260273972604,1.3018866475989768
63A  1,36.56038889,-75.9972417,13.401960784313726,14.261643835616438,0.8596830513027118
63A  2,36.5603472,-75.9972,4.541966292134831,4.939230769230769,0.3972644770959377
63H  6 SOW 103A,37.4519722,-75.9328444,6.06186301369863,8.357671232876713,2.2958082191780838
65K 27 SOW 114A,37.74007778,-75.6655722,48.85077348066298,49.55989041095891,0.7091169302959273
65K 28 SOW 114B,37.74011944,-75.6655056,78.4396132596685,76.78016438356164,-1.6594488761068646
65K 29 SOW 114C,37.74013889,-75.6654917,97.97920110192835,96.6288219178082,-1.3503791841201576
66M 19 SOW 110S,37.95665,-75.5787444,8.8193698630137,9.503698630136986,0.6843287671232865
67M 10 SOW 115A,37.94201389,-75.4546056,8.372356164383561,9.577534246575343,1.2051780821917824
67M 11 SOW 115B,37.942,-75.454675,11.255999999999998,11.932849315068491,0.6768493150684929
67M 12 SOW 115C,37.94201389,-75.4546417,28.626520547945205,29.98205479452055,1.3555342465753455
67M 13 SOW 115D,37.94281389,-75.4542361,30.280152439024388,31.55142465753425,1.2712722185098606
67M 62 SOW 115F,37.94219559,-75.4547424,22.25686274509804,21.43167597765363,-0.8251867674444107
8N 17W 16BCC1 Odessa,40.66491667,-99.2558833,10.625165562913908,10.057835616438355,-0.567329946475553
8e+38,30.78680187,-84.666025,22.66484931506849,23.0486301369863,0.38378082191781004
8e+39,30.8018611,-84.6781111,13.407671232876712,14.293149171270718,0.8854779383940059
9N 14W 1DC  1  GIBBON,40.77187778,-98.8455833,22.132794520547947,22.556383561643838,0.4235890410958909
9N 19W 26BABA1 Overton East,40.72842778,-99.4579,20.53276967930029,20.22619178082192,-0.3065778984783698
9N 9W 14AAB1 Doniphan Deep,40.7562611,-98.3050667,67.25419178082191,59.10627397260274,-8.14791780821917
9N 9W14AAB 2 Doniphan Shallow,40.7562611,-98.3050667,66.25323287671233,57.78997260273973,-8.463260273972601
9S7E-9.4a (SE Illinois College CRN),37.74819444,-88.4380556,6.916065573770492,6.154876712328767,-0.7611888614417248
A-18-15 28AAD1 [Winslow T Well],34.93418918,-110.7515242,267.5751232876712,267.292301369863,-0.2828219178081781
A-19-16 36DDB [Winslow I-40 Well],35.0005776,-110.599298,37.26523415977962,35.6922191011236,-1.5730150586560185
AD   146 Adams County Observation Well,39.97927778,-77.0691667,11.800356164383562,12.393972602739726,0.5936164383561646
AD   808  Adams County Observation Well,39.7416111,-77.3805833,95.72665753424658,91.6390410958904,-4.087616438356179
AG   700 Allegheny County Observation Well,40.62619444,-80.10838889,6.729698630136987,6.541544943820225,-0.18815368631676233
AL-5 OH,40.72366154,-84.1777275,20.78590517241379,32.5348046875,11.748899515086208
"ALOMAR 1 WELL, SANTA ISABEL, PR",17.97274395,-66.38905838,39.1715625,36.1678904109589,-3.0036720890411033
"ALOMAR OESTE WELL, SANTA ISABEL, PR",17.95780016,-66.39216119,15.887342857142857,14.806301369863014,-1.0810414872798422
AR   109 Armstrong County Observation Well,40.89566667,-79.6339167,19.210246575342467,19.43490410958904,0.22465753424657464
AS-2 OH,40.88422305,-82.28516109,15.67950684931507,20.054154411764703,4.374647562449633
AS-3 OH,40.9070006,-82.2915504,19.85052631578948,14.861066176470588,-4.989460139318892
AS-48/04W/25-0380,46.6095972,-90.8117,30.278164383561645,29.672246575342463,-0.6059178082191821
AS-69-12-206 (Bandera County Edwards GW Well 1),29.8677972,-99.5671889,250.88873972602735,251.27825966850827,0.38951994248091637
AT-5 OH,39.3359059,-82.122645,18.74739726027397,18.752830882352946,0.00543362207897502
AU-3 OH,40.5425494,-83.9624415,6.223342465753425,6.774669117647059,0.5513266518936337
AU-4 OH,40.4078254,-84.3760614,53.12477064220183,54.76396296296296,1.6391923207611256
AY-68-27-610 (Parkwood Park),29.54777778,-98.6355556,210.15895061728395,218.23815126050425,8.079200643220304
AY-68-36-132 (Z DED),29.49527778,-98.5955556,203.1695027624309,205.9156069364162,2.7461041739852874
B-02-22 16BBA1,33.52169068,-114.5432735,10.698130081300812,11.051928374655647,0.3537982933548349
B-04-22 36BAB1,33.64945975,-114.4891207,40.0654794520548,41.2487397260274,1.1832602739726
B-3 OH,40.02173698,-81.1392715,54.95487261146497,28.723529411764705,-26.231343199700266
B-40-04 06AAC1 [Kaibab-Paiute Well],36.9008185,-112.758538,87.8212602739726,89.48796703296703,1.6667067589944367
B-40-04 17ACC [PISP NPS Monitoring Well],36.87665209,-112.7410368,87.8206301369863,88.45567123287671,0.6350410958904149
B-41-04 19CDC UNSURV [PVC Well],36.9338738,-112.7679839,70.12695890410959,72.26903314917126,2.1420742450616785
BA    74  Blair County Observation Well,40.4145,-78.45338889,11.070493150684932,12.030849315068494,0.9603561643835619
BA Dc 444,39.4926,-76.6846306,38.60972602739726,40.82378082191781,2.2140547945205498
BARTHOLOMEW 4 (BA 4),39.27421786,-85.8955466,19.13157746478873,19.614313186813185,0.48273572202445436
BD   150  Bedford County Observation Well,40.0376111,-78.4719167,16.54986301369863,16.749890410958905,0.20002739726027485
BE   623 Berks County Observation Well,40.4374722,-75.88425,135.75156164383563,135.16654794520548,-0.5850136986301493
BENTON 4 (BE 4),40.4808697,-87.3597384,15.465123287671236,15.83669014084507,0.3715668531738334
BK   929 Bucks County Observation Well,40.4451111,-75.2504444,41.07350553505536,40.75216438356165,-0.3213411514937121
BK  1020 Bucks County Observation Well,40.19913889,-75.0503333,31.347890410958904,30.949342465753425,-0.398547945205479
"BK-126 GLEN ALPINE RS NEAR MORGANTON, NC BEDROCK",35.7172222,-81.7255556,7.53170868347339,7.704632352941176,0.17292366946778603
"BK-127 GLEN ALPINE RS NR MORGANTON, NC REGOLITH",35.7172222,-81.7255556,10.951848739495798,11.044981684981686,0.09313294548588757
BN-23/20E/10-0435,44.4829444,-88.0496472,131.09445497630333,30.13654794520548,-100.95790703109785
BOONE 17 (BO 17),40.0922538,-86.3108062,53.2918023255814,52.04282191780822,-1.2489804077731819
BR    92 Bradford County Observation Well,41.72341667,-76.4687222,9.021561643835616,8.02695890410959,-0.9946027397260266
BR-078 NC-180 NCDEQ BOLIVIA RS FF33D2 PEEDEE,34.07138889,-78.1448611,8.451703296703297,8.927999999999999,0.47629670329670226
BR-079 SUNSET HARBOR RS PEEDEE,33.9411111,-78.1986111,12.134368131868133,12.944111111111113,0.80974297924298
BR-080 NC-182 SUNSET HARBOR RS SURFICIAL,33.94138889,-78.1986111,7.905796703296703,8.579540636042404,0.6737439327457011
BR-081 NC-197 SOUTHPORT RS PEEDEE,33.94194444,-78.0097222,47.863214285714285,23.00096153846154,-24.862252747252747
BR-082 NC-198 SOUTHPORT RS CASTLE HAYNE,33.94194444,-78.0097222,24.43656593406593,21.317808219178083,-3.1187577148878454
BR-083 NC-199 SOUTHPORT RS SURFICIAL,33.94194444,-78.0097222,4.558269230769231,4.875140845070423,0.31687161430119115
BR-100 WELL 15A CASTLE HAYNE/PEEDEE,33.98027778,-78.0952778,41.65689560439561,42.89731506849315,1.240419464097542
BR-20 OH,38.99229027,-83.6899227,23.615068493150684,32.49422794117647,8.879159448025785
"BR-381 USGS CALABASH RS NR CALABASH, NC SURFICIAL",33.89305556,-78.5886111,14.6785,15.647252747252749,0.9687527472527488
BRK- 431,33.1729471,-80.03786119,59.56862170087977,68.15264,8.584018299120238
BT   311 Butler County Observation Well,41.0838333,-79.8791111,5.634054794520548,9.620164835164834,3.986110040644286
BU-12 OH,39.31783404,-84.6216138,20.10410958904109,23.21371323529412,3.109603646253028
BU-16 OH,39.46033478,-84.4868896,21.25095890410959,19.382573529411765,-1.8683853746978265
BU-17 OH,39.4620013,-84.4985566,28.32391780821918,26.60191176470588,-1.7220060435133
BU-179 OH,39.31860278,-84.6357194,31.623917808219176,32.603232876712326,0.9793150684931504
BU-18 OH,39.3283899,-84.5824464,33.3666301369863,32.257095588235295,-1.1095345487510073
BU-19 OH,39.5283908,-84.4021655,23.42304109589041,23.49577205882353,0.07273096293311809
BU-282 OH,39.484,-84.433,11.541067415730335,11.7833908045977,0.24232338886736393
BU-3 OH,39.49422456,-84.3879979,53.02874285714286,43.28154411764706,-9.7471987394958
BU-32 OH,39.469,-84.4768528,29.82654794520548,29.549890410958906,-0.27665753424657424
BU-70 OH,39.37672314,-84.5632798,10.320301369863014,10.778191780821915,0.4578904109589015
BU-8 OH,39.34672376,-84.5205006,46.36033613445378,44.44544117647059,-1.9148949579831935
BV   156  Beaver County Observation Well,40.5015,-80.4221944,8.291476323119777,8.051369863013699,-0.2401064601060785
Be-443,30.83852975,-93.4204466,39.96185430463576,37.80088397790056,-2.160970326735196
Big Spring,36.94841667,-91.0037222,9.8048224852071,12.94002808988764,3.1352056046805394
Bixby,37.6653333,-91.1165,206.42960674157305,195.6401917808219,-10.789414960751145
Butterfield Ozark Aquifer,36.7480833,-93.9101111,380.3178356164384,182.54524495677236,-197.77259065966604
C-09-21 10ABC1 [FORTUNA WASH WELL],32.6675595,-114.3998647,159.69610169491526,155.83922222222222,-3.8568794726930378
C-1 OH,40.61922837,-81.0909312,21.251123287671238,30.47165441176471,9.220531124093473
CA   462  Cambria County Observation Well,40.4625833,-78.7590556,7.262136986301369,7.683719008264463,0.42158202196309347
CA Bb  27,38.7261111,-76.66338889,176.94246575342467,175.73893150684933,-1.2035342465753445
CA Db  47,38.54355556,-76.5946667,215.88571428571427,210.2447671232877,-5.640947162426585
CA Ed  52,38.43325,-76.4369444,116.74528767123287,121.5404945054945,4.79520683426162
CA Fd  54,38.40225,-76.4346111,237.9186392405063,239.46863013698632,1.5499908964800113
CA Gd  61,38.3323611,-76.4646111,151.8645205479452,154.08027397260275,2.2157534246575494
"CAMPANILLA NAVY WELL, TOA BAJA, PR",18.4224751,-66.23166779,10.591823361823362,12.33901287553648,1.747189513713117
CASS 3 (CS 3),40.56864927,-86.299163,7.3508219178082195,9.456242774566476,2.105420856758257
CB   104 Carbon County Observation Well,41.02319444,-75.7184722,56.017835616438354,47.27726027397261,-8.740575342465746
CD-101 GRANITE FALLS RS TRANSITION ZONE WELL,35.84197778,-81.4090667,5.23682191780822,7.508046647230321,2.2712247294221015
CD-102 GRANITE FALLS RS BEDROCK WELL,35.8420833,-81.4090833,16.62145205479452,18.38436,1.7629079452054803
CE   118 Centre County Observation Well,40.75544444,-77.96625,69.67635616438356,67.11432876712328,-2.5620273972602803
CE   686  Centre County Observation Well,40.76563889,-77.8806944,95.79405479452056,103.53086350974932,7.7368087152287615
"CE-029 NC-192 AT MARBLE, NC REGOLITH",35.18916667,-83.91388889,4.687796610169492,5.522326869806094,0.834530259636602
"CE-RUM2 OBSERVATION WELL, MAYAGUEZ CAMPUS, PR",18.2146848,-67.138299,5.561945205479452,6.100328767123288,0.5383835616438359
CF   321  Clearfield County Observation Well,41.10744444,-78.5264722,23.30728767123288,22.1375,-1.169787671232882
CH    10 Chester County Observation Well,39.9137222,-75.8141944,11.825671232876712,13.015287671232876,1.1896164383561647
CH-3 OH,40.1106133,-83.7607634,16.51013698630137,14.64077205882353,-1.8693649274778394
CHN-  14,32.7915653,-79.9284212,38.654219178082194,66.02194756554307,27.36772838746088
CL Ad  47,39.66898968,-77.01525958,3.312821917808219,3.3539178082191783,0.04109589041095907
CL-10 OH,39.86867016,-84.0202127,5.413150684931507,5.167573529411764,-0.2455771555197428
CL-11 OH,39.88766944,-83.99186389,0.6052054794520548,0.6194794520547946,0.01427397260273977
CL-7 OH,39.9778376,-83.8310408,11.390219178082193,10.58172794117647,-0.8084912369057218
CL-9 OH,39.94422548,-84.0227135,28.88341365461848,27.848639705882352,-1.0347739487361274
CLARK 20,38.36544444,-85.64,33.64316326530612,34.433818681318684,0.7906554160125623
CM    13 Cameron County Observation Well,41.45880556,-78.0617778,21.96980555555556,21.83704109589041,-0.13276445966515027
CN     1 Clinton County Observation Well,41.2402222,-77.77277778,50.11243835616438,49.18864640883978,-0.9237919473246023
CO   589  Columbia County Observation Well,41.11766667,-76.5635,23.716164383561644,23.20715068493151,-0.5090136986301346
CO-27 OH,40.8325619,-80.5475694,16.80339726027397,16.91827205882353,0.11487479854955751
"CONSTANCIA 3 WELL, PONCE, PR",17.990911,-66.6131727,9.032027397260274,9.046693877551022,0.014666480290747685
CR     3  Clarion County Observation Well,41.33677778,-79.2255278,36.526935933147634,39.71263013698631,3.185694203838679
CR-1 OH,40.810613,-82.9418526,18.294383561643837,22.391948529411764,4.0975649677679264
CS-2A OH,40.2928479,-81.8770771,13.15613698630137,11.422463235294115,-1.7336737510072542
CS-3 OH,40.21562667,-81.8806871,30.282103448275866,30.47856617647059,0.19646272819472443
CS-4 OH,40.27277778,-81.6722222,15.1847397260274,15.12018382352941,-0.06455590249798959
"CT- GW   21 GREENWICH, CT",41.10788889,-73.69238889,30.14032069970845,26.5799173553719,-3.5604033443365495
"CT- MS   80 MANSFIELD, CT",41.8085333,-72.2921056,15.6521978021978,13.598072625698324,-2.0541251764994772
"CT-MB 32 MARLBOROUGH, CT",41.5931333,-72.4264222,5.928592057761733,3.9981369863013696,-1.9304550714603637
"CT-NT 15 NEWTOWN, CT",41.40820556,-73.28055,5.516126373626373,4.376895604395605,-1.1392307692307684
CTF- 189,34.5181111,-80.2894167,14.71509677419355,13.675189393939394,-1.0399073802541547
CTR-  21,34.6743043,-81.4150965,94.01358904109588,89.619375,-4.3942140410958785
CU     2  Cumberland County Observation Well,40.03527778,-77.3080833,21.45641095890411,24.000082191780823,2.5436712328767115
CW   413 Crawford County Observation Well,41.5953333,-80.41375,50.538774373259045,51.11490410958904,0.576129736329996
CW-350 OXFORD RS NR CLAREMONT TRANSITION ZONE,35.77105,-81.1473472,39.23660273972603,37.01263940520446,-2.223963334521571
"CW-351 OXFORD RS NR CLAREMONT, NC BEDROCK",35.77105,-81.1473472,39.46082191780822,37.74787878787879,-1.7129431299294282
Cardwell Alluvial Aquifer,36.049,-90.2922778,9.039118457300274,9.5053698630137,0.46625140571342527
Caruthersville,36.19588889,-89.6613056,20.70520547945205,22.939369863013702,2.2341643835616516
Cf:G-028  AEDC-177,35.42091157,-86.0213743,17.020849315068492,20.044438356164385,3.0235890410958923
Cole Camp,38.4573333,-93.2044444,56.02504178272981,57.27791780821917,1.252876025489364
Cooper Creek,36.62452778,-93.2516944,172.6847397260274,185.0274794520548,12.34273972602739
D-06-26 09CDA [LBF-3],32.9224722,-109.6917972,441.4765564738292,496.7187048192771,55.2421483454479
D-06-26 16BCC [LBF-4],32.9136472,-109.6986944,298.62482093663914,342.22153424657535,43.596713309936206
D-10-10 03BAA [TA-13],32.5872916,-111.303443,239.8070684931507,234.5184109589041,-5.288657534246596
D-12-10 12CCD1 [AF-14],32.39423868,-111.2839943,216.34349431818185,207.03217647058824,-9.311317847593614
D-12-10 33DDD [AF-17],32.3359065,-111.3223284,309.4555890410959,288.36427397260275,-21.091315068493145
D-12-11 33BBC [TA-32],32.34924019,-111.2306587,320.2317052023121,299.8166849315068,-20.415020270805314
D-13-11 29CDD [TA-33],32.2631313,-111.2451023,317.2856927710844,225.4285669781932,-91.85712579289122
D-13-14 31CAC [WR-52],32.25479775,-110.9556471,218.92883870967745,199.2909195402299,-19.637919169447542
D-14-11 34CCC [AV-025 A],32.16229965,-111.2164894,255.58446575342467,211.40019178082196,-44.18427397260271
D-14-14 22ADB1 [C-045 A],32.20229888,-110.8964779,310.9870909090909,294.046,-16.941090909090917
D-14-14 23CBA [D-061 A],32.1992434,-110.8881443,327.1916746411483,311.8278904109589,-15.363784230189424
D-14-14 29CBC [B-076 A],32.18285477,-110.9431463,225.4640366972477,201.3006575342466,-24.16337916300111
D-15-14 09BAC [WR-53],32.14591115,-110.9206454,150.12718253968256,146.52383561643836,-3.603346923244203
D-17-14 03BAA1 [SC-030 A],31.98591464,-110.902311,184.1152447552448,180.03293150684934,-4.082313248395451
D-2 OH,40.08727135,-84.5824542,39.77033472803348,40.35183823529412,0.5815035072606349
D-20-21 03CAB [FBK-LO],31.7216861,-110.1924889,13.89054794520548,14.077622149837133,0.18707420463165292
D-20-21 03CBA [FBK-LI],31.72146944,-110.1933028,13.2,13.562872340425532,0.3628723404255325
D-20-21 14BCC1 [BOQSUS],31.69561667,-110.1805139,27.16964383561644,27.612519083969463,0.4428752483530225
D-20-21 14BCC2 [BOQSUD],31.69558889,-110.1805278,12.240054794520548,11.961830065359475,-0.27822472916107266
D-21-21 02DDC [CHB-LI],31.62744444,-110.1753944,5.926904109589041,7.090958904109589,1.1640547945205473
D-22-22 06AAA3 [LSP-3],31.5534288,-110.1409118,9.566328767123288,10.827162534435262,1.2608337673119738
D-22-22 06AAA4 [LSP-4],31.5534288,-110.1403562,10.14043859649123,11.923551136363637,1.7831125398724073
D-22-22 06AAA5 [LSP-5],31.5534288,-110.1403562,5.021120689655172,5.695972602739727,0.6748519130845549
D-22-22 06AAA6 [LSP-1],31.5534288,-110.1403562,9.986885714285714,11.36612426035503,1.379238546069315
D-22-22 06AAA7 [LSP-2],31.5534288,-110.1409118,4.844371428571429,5.522712328767123,0.6783409001956944
D-22-22 17ACC3 [COTBLM],31.5196,-110.1296389,16.328867403314916,15.94932551319648,-0.37954189011843553
D-22-22 17BDD2 [COTUWD],31.51913889,-110.1317528,2.5936438356164384,3.134109589041096,0.5404657534246575
D-22-22 28CAA2 [HUN-LO],31.48331944,-110.1199667,4.464,6.172876712328767,1.7088767123287667
D-23-22 09ACD1 [HERSUS],31.44523056,-110.1109222,16.875539906103285,14.589534246575344,-2.286005659527941
D-23-22 09ACD2 [HERSUD],31.4451861,-110.1109278,17.368657534246577,14.744000000000002,-2.624657534246575
D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,32.57594520547945,34.98828571428571,2.4123405088062597
D-24-22 04CBC1 [PALUWS],31.3707,-110.1221389,17.937424657534248,18.323278145695365,0.38585348816111775
D-24-22 04CBC2 [PALUWD],31.37070278,-110.1221194,17.2467397260274,17.620493421052632,0.3737536950252327
DA   868  Dauphin County Observation Well,40.382,-76.70575,13.124273972602738,11.749068493150684,-1.3752054794520543
